Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Vehicle Size,Vehicle Style,Popularity,MSRP,Price(Ksh),Engine CC(ltrs)
Chevrolet,Malibu Hybrid,2010,regular unleaded,164,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,25925,2851750,5.1
Chevrolet,Malibu Limited,2016,regular unleaded,197,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,23835,2621850,1.6
Chevrolet,Malibu Maxx,2005,regular unleaded,200,AUTOMATIC,front wheel drive,Midsize,4dr Hatchback,1385,24610,2707100,1.6
Chevrolet,Malibu Maxx,2006,regular unleaded,201,AUTOMATIC,front wheel drive,Midsize,4dr Hatchback,1385,23465,2581150,1.6
Chevrolet,Malibu Maxx,2006,regular unleaded,240,AUTOMATIC,front wheel drive,Midsize,4dr Hatchback,1385,23265,2559150,4
Chevrolet,Malibu Maxx,2007,regular unleaded,217,AUTOMATIC,front wheel drive,Midsize,4dr Hatchback,1385,20575,2263250,4
Chevrolet,Malibu Maxx,2007,regular unleaded,240,AUTOMATIC,front wheel drive,Midsize,4dr Hatchback,1385,23710,2608100,4
Chevrolet,Malibu,2015,regular unleaded,196,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,28195,3101450,3.5
Chevrolet,Malibu,2015,premium unleaded (recommended),259,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,30355,3339050,3.5
Chevrolet,Malibu,2016,regular unleaded,160,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,21625,2378750,3.5
Chevrolet,Malibu,2016,premium unleaded (recommended),250,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,28620,3148200,2.6
Chevrolet,Malibu,2016,regular unleaded,182,DIRECT_DRIVE,front wheel drive,Midsize,Sedan,1385,27770,3054700,2.6
Chevrolet,Malibu,2017,regular unleaded,160,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,25125,2763750,2.6
Chevrolet,Malibu,2017,regular unleaded,182,DIRECT_DRIVE,front wheel drive,Midsize,Sedan,1385,27875,3066250,2.6
Chevrolet,Malibu,2017,premium unleaded (recommended),250,AUTOMATIC,front wheel drive,Midsize,Sedan,1385,30975,3407250,2.6
Chevrolet,Metro,1999,regular unleaded,55,MANUAL,front wheel drive,Compact,2dr Hatchback,1385,2000,220000,2.6
Chevrolet,Metro,1999,regular unleaded,79,MANUAL,front wheel drive,Compact,Sedan,1385,2000,220000,2
Chevrolet,Metro,2000,regular unleaded,79,MANUAL,front wheel drive,Compact,Sedan,1385,2000,220000,2
Chevrolet,Metro,2000,regular unleaded,55,MANUAL,front wheel drive,Compact,2dr Hatchback,1385,2000,220000,2
Chevrolet,Metro,2001,regular unleaded,79,AUTOMATIC,front wheel drive,Compact,Sedan,1385,12515,1376650,2
Chevrolet,Prizm,2000,regular unleaded,125,MANUAL,front wheel drive,Compact,Sedan,1385,2130,234300,2
Chevrolet,Prizm,2001,regular unleaded,125,MANUAL,front wheel drive,Compact,Sedan,1385,14155,1557050,2
Chevrolet,Prizm,2002,regular unleaded,125,MANUAL,front wheel drive,Compact,Sedan,1385,14330,1576300,2
Chevrolet,S-10 Blazer,1992,regular unleaded,160,MANUAL,four wheel drive,Compact,2dr SUV,1385,2000,220000,2
Chevrolet,S-10 Blazer,1993,regular unleaded,165,MANUAL,rear wheel drive,Midsize,4dr SUV,1385,2000,220000,2
Chevrolet,S-10 Blazer,1994,regular unleaded,165,MANUAL,rear wheel drive,Compact,2dr SUV,1385,2000,220000,3.5
Chevrolet,S-10,2002,regular unleaded,190,AUTOMATIC,rear wheel drive,Compact,Extended Cab Pickup,1385,20984,2308240,3.5
Chevrolet,S-10,2002,flex-fuel (unleaded/E85),120,AUTOMATIC,rear wheel drive,Compact,Regular Cab Pickup,1385,15406,1694660,3.5
Chevrolet,S-10,2003,flex-fuel (unleaded/E85),120,MANUAL,rear wheel drive,Compact,Extended Cab Pickup,1385,20780,2285800,3.5
Chevrolet,S-10,2003,regular unleaded,190,MANUAL,four wheel drive,Compact,Extended Cab Pickup,1385,20270,2229700,5.7
Chevrolet,S-10,2004,regular unleaded,190,AUTOMATIC,four wheel drive,Compact,Crew Cab Pickup,1385,24660,2712600,5.7
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,285,AUTOMATIC,four wheel drive,Large,Regular Cab Pickup,1385,26685,2935350,5.7
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,295,AUTOMATIC,rear wheel drive,Large,Extended Cab Pickup,1385,26930,2962300,1
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,195,MANUAL,four wheel drive,Large,Regular Cab Pickup,1385,24020,2642200,1
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,310,AUTOMATIC,four wheel drive,Large,Extended Cab Pickup,1385,33425,3676750,1
Chevrolet,Silverado 1500 Classic,2007,regular unleaded,345,AUTOMATIC,rear wheel drive,Large,Extended Cab Pickup,1385,33280,3660800,1.9
Chevrolet,Silverado 1500 Hybrid,2011,regular unleaded,332,AUTOMATIC,four wheel drive,Large,Crew Cab Pickup,1385,48205,5302550,1.9
Chevrolet,Silverado 1500 Hybrid,2012,regular unleaded,332,AUTOMATIC,four wheel drive,Large,Crew Cab Pickup,1385,42840,4712400,1.9
Chevrolet,Silverado 1500 Hybrid,2013,regular unleaded,332,AUTOMATIC,four wheel drive,Large,Crew Cab Pickup,1385,51490,5663900,1.8
Chevrolet,Silverado 1500,2015,regular unleaded,355,AUTOMATIC,four wheel drive,Large,Crew Cab Pickup,1385,46110,5072100,1.8
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285,AUTOMATIC,four wheel drive,Large,Extended Cab Pickup,1385,35920,3951200,1.8
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,Large,Extended Cab Pickup,1385,35825,3940750,2.5
Chevrolet,Silverado 1500,2016,regular unleaded,355,AUTOMATIC,rear wheel drive,Large,Crew Cab Pickup,1385,39685,4365350,2.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285,AUTOMATIC,rear wheel drive,Large,Crew Cab Pickup,1385,36035,3963850,2.5
Chevrolet,Silverado 1500,2017,regular unleaded,355,AUTOMATIC,rear wheel drive,Large,Crew Cab Pickup,1385,39230,4315300,5.7
Chevrolet,Sonic,2015,regular unleaded,138,AUTOMATIC,front wheel drive,Compact,Sedan,1385,15495,1704450,5.7
Chevrolet,Sonic,2016,regular unleaded,138,MANUAL,front wheel drive,Compact,Sedan,1385,16155,1777050,5.7
Chevrolet,Sonic,2017,regular unleaded,138,AUTOMATIC,front wheel drive,Compact,Sedan,1385,18170,1998700,2.7
Chevrolet,Spark EV,2014,electric,140,DIRECT_DRIVE,front wheel drive,Compact,4dr Hatchback,1385,26685,2935350,2.7
Chevrolet,Spark EV,2015,electric,140,DIRECT_DRIVE,front wheel drive,Compact,4dr Hatchback,1385,25170,2768700,2.7
Chevrolet,Spark EV,2016,electric,140,DIRECT_DRIVE,front wheel drive,Compact,4dr Hatchback,1385,25510,2806100,2.7
Chevrolet,Spark,2015,regular unleaded,84,MANUAL,front wheel drive,Compact,4dr Hatchback,1385,14040,1544400,2.7
Chevrolet,Spark,2016,regular unleaded,98,MANUAL,front wheel drive,Compact,4dr Hatchback,1385,14685,1615350,2.7
Chevrolet,Spark,2017,regular unleaded,98,MANUAL,front wheel drive,Compact,4dr Hatchback,1385,16325,1795750,4.6
Chevrolet,Sportvan,1994,regular unleaded,200,AUTOMATIC,rear wheel drive,Midsize,Passenger Van,1385,2000,220000,4.6
Chevrolet,Sportvan,1994,regular unleaded,155,AUTOMATIC,rear wheel drive,Midsize,Passenger Van,1385,2000,220000,4.6
Chevrolet,Sportvan,1995,regular unleaded,163,AUTOMATIC,rear wheel drive,Midsize,Passenger Van,1385,2000,220000,4.6
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,AUTOMATIC,rear wheel drive,Large,4dr SUV,1385,54205,5962550,4.6
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,AUTOMATIC,rear wheel drive,Large,4dr SUV,1385,54730,6020300,4.6
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,58045,6384950,2.4
Chevrolet,Tahoe Hybrid,2011,regular unleaded,332,AUTOMATIC,rear wheel drive,Large,4dr SUV,1385,51145,5625950,2.4
Chevrolet,Tahoe Hybrid,2012,regular unleaded,332,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,54775,6025250,2.4
Chevrolet,Tahoe Hybrid,2013,regular unleaded,332,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,56425,6206750,2.4
Chevrolet,Tahoe Limited/Z71,2000,regular unleaded,255,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,3465,381150,2.4
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,54505,5995550,2.4
Chevrolet,Tahoe,2016,flex-fuel (unleaded/E85),355,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,64740,7121400,2
Chevrolet,Tahoe,2017,flex-fuel (unleaded/E85),355,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,50215,5523650,2
Chevrolet,Tracker,2002,regular unleaded,127,MANUAL,four wheel drive,Compact,Convertible SUV,1385,19060,2096600,2
Chevrolet,Tracker,2002,regular unleaded,155,AUTOMATIC,four wheel drive,Compact,4dr SUV,1385,21510,2366100,2
Chevrolet,Tracker,2003,regular unleaded,165,AUTOMATIC,four wheel drive,Compact,4dr SUV,1385,22530,2478300,1.5
Chevrolet,Tracker,2003,regular unleaded,127,MANUAL,four wheel drive,Compact,Convertible SUV,1385,17730,1950300,1.5
Chevrolet,Tracker,2004,regular unleaded,165,AUTOMATIC,four wheel drive,Compact,4dr SUV,1385,22315,2454650,1.5
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,32320,3555200,1.5
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,AUTOMATIC,four wheel drive,Large,4dr SUV,1385,32515,3576650,1.5
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,AUTOMATIC,rear wheel drive,Large,4dr SUV,1385,27980,3077800,1.5
Chevrolet,TrailBlazer,2007,regular unleaded,291,AUTOMATIC,rear wheel drive,Midsize,4dr SUV,1385,25045,2754950,1.5
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,AUTOMATIC,rear wheel drive,Midsize,4dr SUV,1385,34885,3837350,1.5
Chevrolet,TrailBlazer,2008,regular unleaded,285,AUTOMATIC,rear wheel drive,Midsize,4dr SUV,1385,26390,2902900,1.5
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,AUTOMATIC,rear wheel drive,Midsize,4dr SUV,1385,32155,3537050,1.5
Chevrolet,TrailBlazer,2009,regular unleaded,285,AUTOMATIC,four wheel drive,Midsize,4dr SUV,1385,35770,3934700,2
Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390,AUTOMATIC,all wheel drive,Midsize,4dr SUV,1385,39330,4326300,2
Chevrolet,Traverse,2015,regular unleaded,288,AUTOMATIC,all wheel drive,Midsize,4dr SUV,1385,43935,4832850,2
Chevrolet,Traverse,2015,regular unleaded,281,AUTOMATIC,front wheel drive,Midsize,4dr SUV,1385,30995,3409450,2
Chevrolet,Traverse,2016,regular unleaded,288,AUTOMATIC,all wheel drive,Midsize,4dr SUV,1385,44145,4855950,2
Chevrolet,Traverse,2016,regular unleaded,281,AUTOMATIC,front wheel drive,Midsize,4dr SUV,1385,34005,3740550,2
Chevrolet,Traverse,2017,regular unleaded,281,AUTOMATIC,all wheel drive,Midsize,4dr SUV,1385,38650,4251500,2
Chevrolet,Traverse,2017,regular unleaded,288,AUTOMATIC,all wheel drive,Midsize,4dr SUV,1385,44045,4844950,3.6
Chevrolet,Trax,2015,regular unleaded,138,AUTOMATIC,front wheel drive,Compact,4dr SUV,1385,25030,2753300,3.6
Chevrolet,Trax,2016,regular unleaded,138,AUTOMATIC,all wheel drive,Compact,4dr SUV,1385,24145,2655950,3.6
Chevrolet,Trax,2017,regular unleaded,138,AUTOMATIC,all wheel drive,Compact,4dr SUV,1385,24400,2684000,3.6
Chevrolet,Uplander,2006,regular unleaded,201,AUTOMATIC,front wheel drive,Midsize,Passenger Minivan,1385,22750,2502500,3.6
Chevrolet,Uplander,2006,regular unleaded,196,AUTOMATIC,all wheel drive,Midsize,Passenger Minivan,1385,33250,3657500,3.6
Chevrolet,Uplander,2007,regular unleaded,240,AUTOMATIC,front wheel drive,Compact,Passenger Minivan,1385,20205,2222550,2
Chevrolet,Uplander,2008,regular unleaded,240,AUTOMATIC,front wheel drive,Compact,Passenger Minivan,1385,21540,2369400,2
Chevrolet,Venture,2003,regular unleaded,185,AUTOMATIC,all wheel drive,Midsize,Passenger Minivan,1385,31790,3496900,2
Chevrolet,Venture,2004,regular unleaded,185,AUTOMATIC,front wheel drive,Midsize,Passenger Minivan,1385,30575,3363250,2
Chevrolet,Venture,2005,regular unleaded,185,AUTOMATIC,front wheel drive,Midsize,Passenger Minivan,1385,30760,3383600,2
Ferrari,360,2002,premium unleaded (required),400,MANUAL,rear wheel drive,Compact,Convertible,2774,160829,17691190,2
Ferrari,360,2003,premium unleaded (required),400,MANUAL,rear wheel drive,Compact,Convertible,2774,165986,18258460,2
Ferrari,360,2004,premium unleaded (required),400,AUTOMATED_MANUAL,rear wheel drive,Compact,Coupe,2774,157767,17354370,2
Ferrari,360,2004,premium unleaded (required),425,AUTOMATED_MANUAL,rear wheel drive,Compact,Coupe,2774,187124,20583640,2
Ferrari,456M,2001,premium unleaded (required),442,AUTOMATIC,rear wheel drive,Compact,Coupe,2774,223970,24636700,2
Ferrari,456M,2002,premium unleaded (required),442,AUTOMATIC,rear wheel drive,Compact,Coupe,2774,228625,25148750,2
Ferrari,456M,2003,premium unleaded (required),442,AUTOMATIC,rear wheel drive,Compact,Coupe,2774,228625,25148750,1.5
Ferrari,550,2001,premium unleaded (required),485,MANUAL,rear wheel drive,Compact,Convertible,2774,248500,27335000,1.5
Ferrari,575M,2002,premium unleaded (required),515,MANUAL,rear wheel drive,Compact,Coupe,2774,214670,23613700,1.5
Ferrari,575M,2003,premium unleaded (required),515,MANUAL,rear wheel drive,Compact,Coupe,2774,217890,23967900,2
Ferrari,575M,2004,premium unleaded (required),515,AUTOMATED_MANUAL,rear wheel drive,Compact,Coupe,2774,228339,25117290,2
Ferrari,599,2009,premium unleaded (required),611,AUTOMATED_MANUAL,rear wheel drive,Midsize,Coupe,2774,320580,35263800,2
Ferrari,599,2010,premium unleaded (required),611,MANUAL,rear wheel drive,Midsize,Coupe,2774,310543,34159730,2
Ferrari,599,2011,premium unleaded (required),611,AUTOMATED_MANUAL,rear wheel drive,Midsize,Coupe,2774,320580,35263800,2
Ferrari,599,2011,premium unleaded (required),661,AUTOMATED_MANUAL,rear wheel drive,Midsize,Coupe,2774,410000,45100000,2
Ferrari,California,2012,premium unleaded (required),453,AUTOMATED_MANUAL,rear wheel drive,Compact,Convertible,2774,195840,21542400,2
Ferrari,California,2013,premium unleaded (required),483,AUTOMATED_MANUAL,rear wheel drive,Compact,Convertible,2774,198190,21800900,2
Ferrari,California,2014,premium unleaded (required),483,AUTOMATED_MANUAL,rear wheel drive,Compact,Convertible,2774,198190,21800900,2
Ferrari,F12 Berlinetta,2013,premium unleaded (required),731,AUTOMATED_MANUAL,rear wheel drive,Midsize,Coupe,2774,315888,34747680,2
Ferrari,F12 Berlinetta,2014,premium unleaded (required),731,AUTOMATED_MANUAL,rear wheel drive,Midsize,Coupe,2774,315888,34747680,2.3
Ferrari,F12 Berlinetta,2015,premium unleaded (required),731,AUTOMATED_MANUAL,rear wheel drive,Midsize,Coupe,2774,319995,35199450,2.3
Ferrari,F430,2007,premium unleaded (required),483,MANUAL,rear wheel drive,Compact,Coupe,2774,173079,19038690,2.3
Ferrari,F430,2008,premium unleaded (required),483,AUTOMATED_MANUAL,rear wheel drive,Compact,Coupe,2774,199054,21895940,2.3
Ferrari,F430,2009,premium unleaded (required),483,AUTOMATED_MANUAL,rear wheel drive,Compact,Coupe,2774,200054,22005940,2.3
Ferrari,FF,2013,premium unleaded (required),651,AUTOMATED_MANUAL,all wheel drive,Large,Coupe,2774,295000,32450000,2.3
Ferrari,FF,2014,premium unleaded (required),651,AUTOMATED_MANUAL,all wheel drive,Large,Coupe,2774,295000,32450000,2.3
Ferrari,FF,2015,premium unleaded (required),651,AUTOMATED_MANUAL,all wheel drive,Large,Coupe,2774,295000,32450000,2.3
Ford,Aerostar,1995,regular unleaded,135,AUTOMATIC,rear wheel drive,Midsize,Cargo Minivan,5657,2000,220000,2.3
Ford,Aerostar,1995,regular unleaded,155,AUTOMATIC,all wheel drive,Large,Passenger Minivan,5657,2000,220000,2.3
Ford,Aerostar,1996,regular unleaded,140,AUTOMATIC,rear wheel drive,Midsize,Passenger Minivan,5657,2000,220000,2.3
Ford,Aerostar,1996,regular unleaded,155,AUTOMATIC,all wheel drive,Large,Passenger Minivan,5657,2000,220000,2.3
Ford,Aerostar,1997,regular unleaded,140,AUTOMATIC,rear wheel drive,Midsize,Cargo Minivan,5657,2000,220000,2.5
Ford,Aerostar,1997,regular unleaded,152,AUTOMATIC,all wheel drive,Large,Passenger Minivan,5657,2000,220000,2.5
Ford,Aspire,1995,regular unleaded,63,MANUAL,front wheel drive,Compact,2dr Hatchback,5657,2000,220000,2.5
Ford,Aspire,1996,regular unleaded,63,MANUAL,front wheel drive,Compact,4dr Hatchback,5657,2000,220000,2.5
Ford,Aspire,1997,regular unleaded,63,MANUAL,front wheel drive,Compact,2dr Hatchback,5657,2000,220000,2.5
Ford,Bronco II,1990,regular unleaded,140,MANUAL,rear wheel drive,Compact,2dr SUV,5657,2000,220000,2.5
Ford,Bronco,1994,regular unleaded,185,MANUAL,four wheel drive,Midsize,2dr SUV,5657,2308,253880,2.3
Ford,Bronco,1995,regular unleaded,205,MANUAL,four wheel drive,Midsize,2dr SUV,5657,2620,288200,2.3
Ford,Bronco,1996,regular unleaded,199,MANUAL,four wheel drive,Midsize,2dr SUV,5657,2774,305140,2.3
Ford,C-Max Hybrid,2015,regular unleaded,188,AUTOMATIC,front wheel drive,Compact,Wagon,5657,27170,2988700,2.3
Ford,C-Max Hybrid,2016,regular unleaded,188,AUTOMATIC,front wheel drive,Compact,Wagon,5657,24170,2658700,2.3
Ford,C-Max Hybrid,2017,regular unleaded,,,,,,,,,
Ford,Contour SVT,1998,regular unleaded,,,,,,,,,
Ford,Contour SVT,1999,regular unleaded,,,,,,,,,
Ford,Contour SVT,2000,regular unleaded,,,,,,,,,
Ford,Contour,1998,regular unleaded,,,,,,,,,
Ford,Contour,1999,regular unleaded,,,,,,,,,
Ford,Contour,2000,regular unleaded,,,,,,,,,
Ford,Contour,2000,regular unleaded,,,,,,,,,
Ford,Crown Victoria,2009,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Crown Victoria,2010,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Crown Victoria,2011,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-150,1996,regular unleaded,,,,,,,,,
Ford,E-150,1996,regular unleaded,,,,,,,,,
Ford,E-150,1997,regular unleaded,,,,,,,,,
Ford,E-150,1998,regular unleaded,,,,,,,,,
Ford,E-250,1996,regular unleaded,,,,,,,,,
Ford,E-250,1996,regular unleaded,,,,,,,,,
Ford,E-250,1997,regular unleaded,,,,,,,,,
Ford,E-250,1998,regular unleaded,,,,,,,,,
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),,,,,,,,,
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Edge,2015,premium unleaded (recommended),,,,,,,,,
Ford,Edge,2015,regular unleaded,,,,,,,,,
Ford,Edge,2016,premium unleaded (recommended),,,,,,,,,
Ford,Edge,2016,regular unleaded,,,,,,,,,
Ford,Edge,2017,premium unleaded (recommended),,,,,,,,,
Ford,Edge,2017,regular unleaded,,,,,,,,,
Ford,Escape Hybrid,2009,regular unleaded,,,,,,,,,
Ford,Escape Hybrid,2010,regular unleaded,,,,,,,,,
Ford,Escape Hybrid,2011,regular unleaded,,,,,,,,,
Ford,Escape,2015,premium unleaded (recommended),,,,,,,,,
Ford,Escape,2015,regular unleaded,,,,,,,,,
Ford,Escape,2016,premium unleaded (recommended),,,,,,,,,
Ford,Escape,2016,regular unleaded,,,,,,,,,
Ford,Escape,2017,regular unleaded,,,,,,,,,
Ford,Escape,2017,regular unleaded,,,,,,,,,
Ford,Escort,2001,regular unleaded,,,,,,,,,
Ford,Escort,2002,regular unleaded,,,,,,,,,
Ford,Escort,2002,regular unleaded,,,,,,,,,
Ford,Escort,2003,regular unleaded,,,,,,,,,
Ford,Expedition,2016,regular unleaded,,,,,,,,,
Ford,Expedition,2017,regular unleaded,,,,,,,,,
Ford,Explorer Sport Trac,2008,regular unleaded,,,,,,,,,
Ford,Explorer Sport Trac,2008,regular unleaded,,,,,,,,,
Ford,Explorer Sport Trac,2009,regular unleaded,,,,,,,,,
Ford,Explorer Sport Trac,2009,regular unleaded,,,,,,,,,
Ford,Explorer Sport Trac,2010,regular unleaded,,,,,,,,,
Ford,Explorer Sport,2001,regular unleaded,,,,,,,,,
Ford,Explorer Sport,2002,regular unleaded,,,,,,,,,
Ford,Explorer Sport,2003,regular unleaded,,,,,,,,,
Ford,Explorer,2015,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Explorer,2015,regular unleaded,,,,,,,,,
Ford,Explorer,2016,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Explorer,2016,regular unleaded,,,,,,,,,
Ford,Explorer,2017,regular unleaded,,,,,,,,,
Ford,Explorer,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Explorer,2017,regular unleaded,,,,,,,,,
Ford,F-150 Heritage,2004,regular unleaded,,,,,,,,,
Ford,F-150 Heritage,2004,regular unleaded,,,,,,,,,
Ford,F-150 SVT Lightning,1995,regular unleaded,,,,,,,,,
Ford,F-150 SVT Lightning,1999,regular unleaded,,,,,,,,,
Ford,F-150 SVT Lightning,2000,regular unleaded,,,,,,,,,
Ford,F-150,2015,regular unleaded,,,,,,,,,
Ford,F-150,2015,flex-fuel (unleaded/E85),,,,,,,,,
Ford,F-150,2015,flex-fuel (unleaded/E85),,,,,,,,,
Ford,F-150,2016,flex-fuel (unleaded/E85),,,,,,,,,
Ford,F-150,2016,flex-fuel (unleaded/E85),,,,,,,,,
Ford,F-150,2016,regular unleaded,,,,,,,,,
Ford,F-150,2016,regular unleaded,,,,,,,,,
Ford,F-150,2017,regular unleaded,,,,,,,,,
Ford,F-150,2017,regular unleaded,,,,,,,,,
Ford,F-150,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,F-150,2017,regular unleaded,,,,,,,,,
Ford,F-150,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,F-250,1997,regular unleaded,,,,,,,,,
Ford,F-250,1998,regular unleaded,,,,,,,,,
Ford,F-250,1999,regular unleaded,,,,,,,,,
Ford,Festiva,1991,regular unleaded,,,,,,,,,
Ford,Festiva,1992,regular unleaded,,,,,,,,,
Ford,Festiva,1993,regular unleaded,,,,,,,,,
Ford,Fiesta,2015,regular unleaded,,,,,,,,,
Ford,Fiesta,2015,regular unleaded,,,,,,,,,
Ford,Fiesta,2016,regular unleaded,,,,,,,,,
Ford,Fiesta,2016,regular unleaded,,,,,,,,,
Ford,Fiesta,2017,regular unleaded,,,,,,,,,
Ford,Fiesta,2017,regular unleaded,,,,,,,,,
Ford,Five Hundred,2005,regular unleaded,,,,,,,,,
Ford,Five Hundred,2006,regular unleaded,,,,,,,,,
Ford,Five Hundred,2007,regular unleaded,,,,,,,,,
Ford,Flex,2015,regular unleaded,,,,,,,,,
Ford,Flex,2015,premium unleaded (recommended),,,,,,,,,
Ford,Flex,2016,premium unleaded (recommended),,,,,,,,,
Ford,Flex,2016,regular unleaded,,,,,,,,,
Ford,Flex,2017,premium unleaded (recommended),,,,,,,,,
Ford,Flex,2017,regular unleaded,,,,,,,,,
Ford,Focus RS,2017,premium unleaded (recommended),,,,,,,,,
Ford,Focus ST,2015,premium unleaded (recommended),,,,,,,,,
Ford,Focus ST,2016,premium unleaded (recommended),,,,,,,,,
Ford,Focus ST,2017,premium unleaded (recommended),,,,,,,,,
Ford,Focus,2015,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Focus,2015,electric,,,,,,,,,
Ford,Focus,2016,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Focus,2016,electric,,,,,,,,,
Ford,Focus,2017,flex-fuel (unleaded/E85),,,,,,,,,
Ford,Focus,2017,regular unleaded,,,,,,,,,
Ford,Focus,2017,electric,,,,,,,,,
Ford,Freestar,2005,regular unleaded,,,,,,,,,
Ford,Freestar,2006,regular unleaded,,,,,,,,,
Ford,Freestar,2006,regular unleaded,,,,,,,,,
Ford,Freestar,2007,regular unleaded,,,,,,,,,
Ford,Freestyle,2005,regular unleaded,,,,,,,,,
Ford,Freestyle,2006,regular unleaded,,,,,,,,,
Ford,Freestyle,2007,regular unleaded,,,,,,,,,
Ford,Fusion Hybrid,2015,regular unleaded,,,,,,,,,
Ford,Fusion Hybrid,2016,regular unleaded,,,,,,,,,
Ford,Fusion Hybrid,2017,regular unleaded,,,,,,,,,
Ford,Fusion,2015,regular unleaded,,,,,,,,,
Ford,Fusion,2015,regular unleaded,,,,,,,,,
Ford,Fusion,2016,regular unleaded,,,,,,,,,
Ford,Fusion,2016,regular unleaded,,,,,,,,,
Ford,Fusion,2017,regular unleaded,,,,,,,,,
Ford,Fusion,2017,regular unleaded,,,,,,,,,
Ford,GT,2005,premium unleaded (required),,,,,,,,,
Ford,GT,2006,premium unleaded (required),,,,,,,,,
Ford,LTD Crown Victoria,1990,regular unleaded,,,,,,,,,
Ford,LTD Crown Victoria,1991,regular unleaded,,,,,,,,,
Ford,Mustang SVT Cobra,1997,regular unleaded,,,,,,,,,
Ford,Mustang SVT Cobra,1998,regular unleaded,,,,,,,,,
Ford,Mustang SVT Cobra,1999,regular unleaded,,,,,,,,,
Ford,Mustang,2015,premium unleaded (recommended),,,,,,,,,
Ford,Mustang,2015,regular unleaded,,,,,,,,,
Ford,Mustang,2015,premium unleaded (recommended),,,,,,,,,
Ford,Mustang,2016,premium unleaded (recommended),,,,,,,,,
Ford,Mustang,2016,regular unleaded,,,,,,,,,
Ford,Mustang,2016,premium unleaded (recommended),,,,,,,,,
Ford,Mustang,2017,premium unleaded (recommended),,,,,,,,,
Ford,Mustang,2017,regular unleaded,,,,,,,,,
Ford,Mustang,2017,premium unleaded (recommended),,,,,,,,,
Ford,Probe,1995,regular unleaded,,,,,,,,,
Ford,Probe,1995,regular unleaded,,,,,,,,,
Ford,Probe,1996,regular unleaded,,,,,,,,,
